Time,Total_Traffic_Passengers,humidity,wind_speed,real_temp,day_of_week,year,month,day,rain_today_clear,rain_today_drizzle,rain_today_intensity,rain_today_others,rain_today_rain,rain_today_snow,snow_today_others,Line Name_1R,Line Name_1RW
13,0.0,220.0,75.0,74.408,3,2016,8,31,0,0,0,1,0,0,1,1,0
13,0.0,220.0,75.0,74.408,3,2016,8,31,0,0,0,1,0,0,1,1,0
21,0.0,190.0,20.0,82.49000000000002,2,2016,8,30,0,0,0,1,0,0,1,1,0
17,0.0,50.0,40.0,79.91600000000003,2,2016,8,30,0,0,0,1,0,0,1,1,0
13,0.0,70.0,40.0,71.34800000000003,2,2016,8,30,0,0,0,1,0,0,1,1,0
13,0.0,70.0,40.0,71.34800000000003,2,2016,8,30,0,0,0,1,0,0,1,1,0
21,0.0,330.0,40.0,88.32200000000003,1,2016,8,29,0,0,0,1,0,0,1,1,0
17,0.0,330.0,40.0,86.97200000000004,1,2016,8,29,0,0,0,1,0,0,1,1,0
13,0.0,270.0,75.0,74.37200000000004,1,2016,8,29,0,0,0,1,0,0,1,1,0
21,0.0,170.0,40.0,84.92000000000007,7,2016,8,28,0,0,0,1,0,0,1,1,0
17,0.0,210.0,20.0,83.13800000000005,7,2016,8,28,0,0,0,1,0,0,1,1,0
13,0.0,80.0,75.0,72.53600000000007,7,2016,8,28,0,0,0,1,0,0,1,1,0
21,0.0,150.0,75.0,85.22600000000007,6,2016,8,27,0,0,0,1,0,0,1,1,0
17,0.0,40.0,40.0,84.66800000000009,6,2016,8,27,0,0,0,1,0,0,1,1,0
13,0.0,50.0,20.0,74.53399999999998,6,2016,8,27,0,0,0,1,0,0,1,1,0
13,0.0,50.0,20.0,74.53399999999998,6,2016,8,27,0,0,0,1,0,0,1,1,0
21,0.0,330.0,75.0,90.21200000000006,5,2016,8,26,0,0,0,1,0,0,1,1,0
17,0.0,320.0,40.0,88.17800000000005,5,2016,8,26,0,0,0,1,0,0,1,1,0
13,0.0,230.0,40.0,76.47800000000007,5,2016,8,26,0,0,0,1,0,0,1,1,0
21,0.0,160.0,0.25,81.66200000000006,4,2016,8,25,0,0,0,0,1,0,1,1,0
17,0.0,170.0,75.0,81.55400000000007,4,2016,8,25,0,0,0,1,0,0,1,1,0
13,0.0,180.0,75.0,72.266,4,2016,8,25,0,0,0,1,0,0,1,1,0
21,0.0,160.0,20.0,84.542,3,2016,8,24,0,0,0,1,0,0,1,1,0
17,0.0,310.0,20.0,83.26400000000005,3,2016,8,24,0,0,0,1,0,0,1,1,0
13,0.0,320.0,20.0,69.60200000000006,3,2016,8,24,0,0,0,1,0,0,1,1,0
13,0.0,320.0,20.0,69.60200000000006,3,2016,8,24,0,0,0,1,0,0,1,1,0
21,0.0,0.0,20.0,80.43800000000005,2,2016,8,23,0,0,0,1,0,0,1,1,0
17,0.0,350.0,20.0,77.12600000000009,2,2016,8,23,0,0,0,1,0,0,1,1,0
13,0.0,300.0,1.0,64.81400000000004,2,2016,8,23,0,0,0,1,0,0,1,1,0
21,0.0,320.0,20.0,77.73800000000004,1,2016,8,22,0,0,0,1,0,0,1,1,0
17,0.0,310.0,20.0,76.55,1,2016,8,22,0,0,0,1,0,0,1,1,0
13,0.0,320.0,20.0,70.66400000000003,1,2016,8,22,0,0,0,1,0,0,1,1,0
21,0.0,170.0,0.25,81.35600000000002,7,2016,8,21,0,0,0,0,1,0,1,1,0
21,0.0,170.0,0.25,81.35600000000002,7,2016,8,21,0,0,0,1,0,0,1,1,0
17,0.0,180.0,75.0,84.63200000000002,7,2016,8,21,0,0,0,1,0,0,1,1,0
13,0.0,130.0,0.25,76.92800000000007,7,2016,8,21,0,0,0,0,1,0,1,1,0
13,0.0,130.0,0.25,76.92800000000007,7,2016,8,21,0,0,0,1,0,0,1,1,0
21,0.0,120.0,75.0,82.04000000000002,6,2016,8,20,0,0,0,1,0,0,1,1,0
17,0.0,50.0,3.3,83.87600000000009,6,2016,8,20,0,0,0,0,1,0,1,1,0
17,0.0,50.0,3.3,83.87600000000009,6,2016,8,20,0,0,0,1,0,0,1,1,0
13,0.0,55.0,0.0,77.64800000000002,6,2016,8,20,0,0,0,1,0,0,1,1,0
21,0.0,44.0,0.48,85.46000000000008,5,2016,8,19,0,0,0,0,1,0,1,1,0
17,0.0,244.0,2.225,83.984,5,2016,8,19,0,0,0,0,1,0,1,1,0
13,0.0,346.0,0.0,77.57600000000009,5,2016,8,19,0,0,0,1,0,0,1,1,0
21,0.0,204.0,0.0,83.58800000000005,4,2016,8,18,0,0,0,1,0,0,1,1,0
17,0.0,195.0,0.0,79.39400000000008,4,2016,8,18,0,0,0,1,0,0,1,1,0
13,0.0,24.0,0.23,73.43600000000006,4,2016,8,18,0,0,0,0,1,0,1,1,0
21,0.0,305.0,12.0,84.86600000000001,3,2016,8,17,0,0,0,1,0,0,1,1,0
17,0.0,305.0,56.0,82.70600000000003,3,2016,8,17,0,0,0,1,0,0,1,1,0
13,0.0,248.0,0.0,78.35,3,2016,8,17,0,0,0,1,0,0,1,1,0
21,0.0,196.0,8.16,87.33200000000002,2,2016,8,16,0,0,0,0,1,0,1,1,0
17,0.0,182.0,0.78,86.73800000000004,2,2016,8,16,0,0,0,0,1,0,1,1,0
13,1.0,130.0,0.05,81.06800000000008,2,2016,8,16,0,0,0,1,0,0,1,1,0
21,0.0,273.0,0.0,88.91600000000003,1,2016,8,15,0,0,0,1,0,0,1,1,0
17,0.0,281.0,0.0,87.62000000000006,1,2016,8,15,0,0,0,1,0,0,1,1,0
13,0.0,334.0,0.0,80.13200000000002,1,2016,8,15,0,0,0,1,0,0,1,1,0
21,0.0,310.0,7.295,94.28000000000004,7,2016,8,14,0,0,0,0,1,0,1,1,0
17,0.0,239.0,0.0,93.05600000000004,7,2016,8,14,1,0,0,0,0,0,1,1,0
13,0.0,224.0,0.0,84.81200000000005,7,2016,8,14,0,0,0,1,0,0,1,1,0
21,0.0,207.0,6.12,92.966,6,2016,8,13,0,0,0,0,1,0,1,1,0
17,0.0,187.0,8.0,94.06400000000004,6,2016,8,13,0,0,0,1,0,0,1,1,0
13,0.0,220.0,0.0,84.7760000000001,6,2016,8,13,0,0,0,1,0,0,1,1,0
21,0.0,231.0,7.12,89.92399999999999,5,2016,8,12,0,0,0,0,1,0,1,1,0
17,0.0,221.0,0.0,91.4,5,2016,8,12,1,0,0,0,0,0,1,1,0
13,0.0,223.0,0.0,79.07000000000006,5,2016,8,12,0,0,0,1,0,0,1,1,0
21,0.0,312.0,9.445,92.49800000000002,4,2016,8,11,0,0,0,0,1,0,1,1,0
17,0.0,131.0,0.0025,89.97800000000005,4,2016,8,11,0,0,0,1,0,0,1,1,0
13,0.0,261.0,0.0,80.92399999999999,4,2016,8,11,0,0,0,1,0,0,1,1,0
21,0.0,194.0,0.985,85.98200000000001,3,2016,8,10,0,0,0,0,1,0,1,1,0
17,0.0,178.0,0.57,81.734,3,2016,8,10,0,0,0,0,1,0,1,1,0
13,0.0,199.0,0.0025,78.67399999999999,3,2016,8,10,0,0,0,1,0,0,1,1,0
21,0.0,172.0,0.0,84.51500000000001,2,2016,8,9,1,0,0,0,0,0,1,1,0
17,0.0,156.0,0.0,85.88839999999998,2,2016,8,9,1,0,0,0,0,0,1,1,0
13,0.0,46.0,0.0,75.27200000000003,2,2016,8,9,1,0,0,0,0,0,1,1,0
21,0.0,270.0,12.0,82.38200000000002,1,2016,8,8,0,0,0,1,0,0,1,1,0
17,0.0,274.0,20.0,81.96800000000009,1,2016,8,8,0,0,0,1,0,0,1,1,0
13,0.0,4.0,92.0,76.51400000000005,1,2016,8,8,0,0,0,1,0,0,1,1,0
21,0.0,282.0,0.0,86.86400000000003,7,2016,8,7,1,0,0,0,0,0,1,1,0
17,0.0,279.0,0.0,84.97400000000002,7,2016,8,7,1,0,0,0,0,0,1,1,0
13,0.0,335.0,0.0,75.99199999999998,7,2016,8,7,0,0,0,1,0,0,1,1,0
21,0.0,317.0,4.21,83.28200000000002,6,2016,8,6,0,0,1,0,0,0,1,1,0
17,0.0,222.0,0.0,84.68600000000006,6,2016,8,6,0,0,0,1,0,0,1,1,0
13,0.0,216.0,32.0,77.108,6,2016,8,6,0,0,0,1,0,0,1,1,0
21,0.0,190.0,0.0,80.38399999999999,5,2016,8,5,1,0,0,0,0,0,1,1,0
17,0.0,199.0,0.0,80.85200000000006,5,2016,8,5,1,0,0,0,0,0,1,1,0
13,0.0,253.0,0.0,74.33600000000007,5,2016,8,5,1,0,0,0,0,0,1,1,0
21,0.0,177.0,0.0,79.57400000000001,4,2016,8,4,1,0,0,0,0,0,1,1,0
17,0.0,170.0,0.0,79.23200000000001,4,2016,8,4,1,0,0,0,0,0,1,1,0
13,0.0,66.0,24.0,72.96800000000009,4,2016,8,4,0,0,0,1,0,0,1,1,0
21,0.0,129.0,0.0,78.38600000000007,3,2016,8,3,1,0,0,0,0,0,1,1,0
17,0.0,124.0,0.0,78.04400000000007,3,2016,8,3,1,0,0,0,0,0,1,1,0
13,0.0,59.0,75.0,69.27800000000006,3,2016,8,3,0,0,0,1,0,0,1,1,0
21,0.0,140.0,90.0,74.69600000000004,2,2016,8,2,0,0,0,1,0,0,1,1,0
17,0.0,50.0,90.0,75.27200000000003,2,2016,8,2,0,0,0,1,0,0,1,1,0
13,0.0,90.0,0.25,71.85200000000006,2,2016,8,2,0,0,0,0,1,0,1,1,0
21,0.0,0.0,75.0,77.28800000000005,1,2016,8,1,0,0,0,1,0,0,1,1,0
17,0.0,70.0,90.0,73.74199999999998,1,2016,8,1,0,0,0,1,0,0,1,1,0
13,0.0,20.0,90.0,70.17800000000007,1,2016,8,1,0,0,0,1,0,0,1,1,0
21,0.0,90.0,90.0,77.792,7,2016,7,31,0,0,0,1,0,0,1,1,0
21,0.0,90.0,90.0,77.792,7,2016,7,31,0,0,0,1,0,0,1,1,0
17,0.0,140.0,0.98,76.28000000000004,7,2016,7,31,0,0,1,0,0,0,1,1,0
17,0.0,140.0,0.98,76.28000000000004,7,2016,7,31,0,0,0,1,0,0,1,1,0
13,0.0,130.0,0.65,74.67800000000007,7,2016,7,31,0,0,1,0,0,0,1,1,0
13,0.0,130.0,0.65,74.67800000000007,7,2016,7,31,0,0,0,1,0,0,1,1,0
21,0.0,176.0,2.6,76.33399999999997,6,2016,7,30,0,0,0,0,1,0,1,1,0
21,0.0,176.0,2.6,76.33399999999997,6,2016,7,30,0,0,0,1,0,0,1,1,0
21,0.0,176.0,2.6,76.33399999999997,6,2016,7,30,0,0,0,1,0,0,1,1,0
21,0.0,176.0,2.6,76.33399999999997,6,2016,7,30,0,0,0,1,0,0,1,1,0
17,0.0,50.0,75.0,82.36400000000003,6,2016,7,30,0,0,0,1,0,0,1,1,0
13,0.0,0.0,40.0,75.14600000000004,6,2016,7,30,0,0,0,1,0,0,1,1,0
21,0.0,50.0,20.0,83.58800000000005,5,2016,7,29,0,0,0,1,0,0,1,1,0
17,0.0,60.0,40.0,78.17000000000007,5,2016,7,29,0,0,0,1,0,0,1,1,0
13,0.0,350.0,2.63,70.41200000000006,5,2016,7,29,0,0,1,0,0,0,1,1,0
13,0.0,350.0,2.63,70.41200000000006,5,2016,7,29,0,0,0,1,0,0,1,1,0
21,0.0,160.0,0.25,86.72000000000006,4,2016,7,28,0,0,0,0,1,0,1,1,0
17,0.0,330.0,75.0,89.16800000000009,4,2016,7,28,0,0,0,1,0,0,1,1,0
13,0.0,278.0,1.0,78.17000000000007,4,2016,7,28,0,0,0,1,0,0,1,1,0
21,0.0,230.0,40.0,89.34800000000004,3,2016,7,27,0,0,0,1,0,0,1,1,0
17,0.0,40.0,20.0,85.64000000000001,3,2016,7,27,0,0,0,1,0,0,1,1,0
13,0.0,50.0,40.0,77.16200000000006,3,2016,7,27,0,0,0,1,0,0,1,1,0
21,0.0,330.0,75.0,89.74400000000006,2,2016,7,26,0,0,0,1,0,0,1,1,0
17,0.0,310.0,20.0,87.0260000000001,2,2016,7,26,0,0,0,1,0,0,1,1,0
13,0.0,300.0,40.0,75.57800000000006,2,2016,7,26,0,0,0,1,0,0,1,1,0
21,0.0,70.0,4.78,82.81400000000005,1,2016,7,25,0,0,1,0,0,0,1,1,0
21,0.0,70.0,4.78,82.81400000000005,1,2016,7,25,0,0,0,1,0,0,1,1,0
21,0.0,70.0,4.78,82.81400000000005,1,2016,7,25,0,0,0,1,0,0,1,1,0
17,0.0,210.0,40.0,86.57600000000009,1,2016,7,25,0,0,0,1,0,0,1,1,0
13,0.0,160.0,0.76,77.82800000000006,1,2016,7,25,0,0,0,0,1,0,1,1,0
21,0.0,270.0,90.0,89.90600000000003,7,2016,7,24,0,0,0,1,0,0,1,1,0
17,0.0,0.0,75.0,88.19600000000004,7,2016,7,24,0,0,0,1,0,0,1,1,0
13,0.0,60.0,40.0,78.96200000000006,7,2016,7,24,0,0,0,1,0,0,1,1,0
21,0.0,300.0,40.0,95.39600000000004,6,2016,7,23,0,0,0,1,0,0,1,1,0
17,0.0,290.0,20.0,91.31000000000007,6,2016,7,23,0,0,0,1,0,0,1,1,0
13,0.0,300.0,20.0,82.90400000000005,6,2016,7,23,0,0,0,1,0,0,1,1,0
21,0.0,240.0,40.0,93.29000000000002,5,2016,7,22,0,0,0,1,0,0,1,1,0
17,0.0,240.0,40.0,89.00600000000004,5,2016,7,22,0,0,0,1,0,0,1,1,0
13,0.0,230.0,75.0,76.24400000000007,5,2016,7,22,0,0,0,1,0,0,1,1,0
21,0.0,180.0,40.0,86.97200000000004,4,2016,7,21,0,0,0,1,0,0,1,1,0
17,0.0,260.0,20.0,85.91000000000008,4,2016,7,21,0,0,0,1,0,0,1,1,0
13,0.0,190.0,40.0,73.76000000000008,4,2016,7,21,0,0,0,1,0,0,1,1,0
21,0.0,272.0,0.0,84.59600000000005,3,2016,7,20,1,0,0,0,0,0,1,1,0
17,0.0,260.0,0.67,79.2284,3,2016,7,20,0,0,0,0,1,0,1,1,0
13,0.0,260.0,0.67,79.2284,3,2016,7,20,0,0,0,0,1,0,1,1,0
21,0.0,260.0,0.67,79.2284,2,2016,7,19,0,0,0,0,1,0,1,1,0
17,0.0,260.0,0.67,79.2284,2,2016,7,19,0,0,0,0,1,0,1,1,0
13,0.0,260.0,0.67,79.2284,2,2016,7,19,0,0,0,0,1,0,1,1,0
21,0.0,213.0,1.14,81.56120000000007,1,2016,7,18,0,0,0,0,1,0,1,1,0
17,0.0,217.0,32.0,86.43560000000004,1,2016,7,18,0,0,0,1,0,0,1,1,0
13,0.0,205.0,48.0,73.95439999999998,1,2016,7,18,0,0,0,1,0,0,1,1,0
21,0.0,263.0,36.0,81.6818,7,2016,7,17,0,0,0,1,0,0,1,1,0
17,0.0,262.0,44.0,80.0510000000001,7,2016,7,17,0,0,0,1,0,0,1,1,0
13,0.0,293.0,0.0,70.82780000000005,7,2016,7,17,1,0,0,0,0,0,1,1,0
21,0.0,350.0,3.92,71.1806000000001,6,2016,7,16,0,0,0,0,1,0,1,1,0
17,0.0,201.0,7.8,69.2852000000001,6,2016,7,16,0,0,0,0,1,0,1,1,0
13,0.0,49.0,88.0,75.8876,6,2016,7,16,0,0,0,1,0,0,1,1,0
21,0.0,242.0,12.0,84.52760000000005,5,2016,7,15,0,0,0,1,0,0,1,1,0
17,0.0,236.0,12.0,83.29100000000003,5,2016,7,15,0,0,0,1,0,0,1,1,0
13,0.0,252.0,8.0,73.74920000000003,5,2016,7,15,0,0,0,1,0,0,1,1,0
21,0.0,180.0,0.0,79.88720000000008,4,2016,7,14,1,0,0,0,0,0,1,1,0
17,0.0,186.0,56.0,79.85300000000007,4,2016,7,14,0,0,0,1,0,0,1,1,0
13,0.0,209.0,6.295,73.3136000000001,4,2016,7,14,0,0,0,0,1,0,1,1,0
21,0.0,170.0,2.79,80.90600000000003,3,2016,7,13,0,0,0,0,1,0,1,1,0
17,0.0,182.0,8.0,81.69800000000002,3,2016,7,13,0,0,0,1,0,0,1,1,0
13,0.0,220.0,90.0,73.54400000000007,3,2016,7,13,0,0,0,1,0,0,1,1,0
21,0.0,160.0,20.0,81.48200000000001,2,2016,7,12,0,0,0,1,0,0,1,1,0
17,0.0,150.0,40.0,80.0600000000001,2,2016,7,12,0,0,0,1,0,0,1,1,0
13,0.0,206.0,40.0,71.49199999999998,2,2016,7,12,0,0,0,1,0,0,1,1,0
21,0.0,350.0,75.0,79.84400000000008,1,2016,7,11,0,0,0,1,0,0,1,1,0
17,0.0,353.0,75.0,75.88399999999999,1,2016,7,11,0,0,0,1,0,0,1,1,0
13,0.0,350.0,1.0,68.57600000000009,1,2016,7,11,0,0,0,1,0,0,1,1,0
21,0.0,290.0,75.0,79.97000000000007,7,2016,7,10,0,0,0,1,0,0,1,1,0
17,0.0,280.0,40.0,77.9,7,2016,7,10,0,0,0,1,0,0,1,1,0
13,0.0,248.0,75.0,69.27800000000006,7,2016,7,10,0,0,0,1,0,0,1,1,0
13,0.0,248.0,75.0,69.27800000000006,7,2016,7,10,0,0,0,1,0,0,1,1,0
21,0.0,150.0,90.0,69.83600000000007,6,2016,7,9,0,0,0,1,0,0,1,1,0
21,0.0,150.0,90.0,69.83600000000007,6,2016,7,9,0,0,0,1,0,0,1,1,0
17,0.0,90.0,90.0,69.09800000000003,6,2016,7,9,0,0,0,1,0,0,1,1,0
13,0.0,110.0,90.0,65.91200000000006,6,2016,7,9,0,0,0,1,0,0,1,1,0
21,0.0,160.0,1.65,74.69600000000004,5,2016,7,1,0,0,0,0,1,0,1,1,0
21,0.0,160.0,1.65,74.69600000000004,5,2016,7,1,0,0,0,1,0,0,1,1,0
17,0.0,130.0,75.0,78.29600000000005,5,2016,7,1,0,0,0,1,0,0,1,1,0
13,0.0,175.0,90.0,72.158,5,2016,7,1,0,0,0,1,0,0,1,1,0
21,0.0,150.0,20.0,83.39000000000001,4,2016,6,30,0,0,0,1,0,0,1,1,0
17,0.0,0.0,75.0,80.40200000000007,4,2016,6,30,0,0,0,1,0,0,1,1,0
13,0.0,320.0,1.0,70.53800000000005,4,2016,6,30,0,0,0,1,0,0,1,1,0
21,0.0,290.0,75.0,81.95,3,2016,6,29,0,0,0,1,0,0,1,1,0
17,0.0,265.0,40.0,79.23200000000001,3,2016,6,29,0,0,0,1,0,0,1,1,0
13,0.0,330.0,90.0,70.88000000000005,3,2016,6,29,0,0,0,1,0,0,1,1,0
13,0.0,330.0,90.0,70.88000000000005,3,2016,6,29,0,0,0,1,0,0,1,1,0
21,0.0,170.0,90.0,74.516,2,2016,6,28,0,0,0,1,0,0,1,1,0
17,0.0,140.0,90.0,72.06800000000008,2,2016,6,28,0,0,0,1,0,0,1,1,0
17,0.0,140.0,90.0,72.06800000000008,2,2016,6,28,0,0,0,1,0,0,1,1,0
13,0.0,170.0,0.2,69.76400000000004,2,2016,6,28,0,0,0,0,1,0,1,1,0
13,0.0,170.0,0.2,69.76400000000004,2,2016,6,28,0,0,0,1,0,0,1,1,0
21,0.0,150.0,1.0,80.61800000000008,1,2016,6,27,0,0,0,1,0,0,1,1,0
17,0.0,200.0,40.0,80.25800000000002,1,2016,6,27,0,0,0,1,0,0,1,1,0
13,0.0,170.0,40.0,70.39400000000008,1,2016,6,27,0,0,0,1,0,0,1,1,0
21,0.0,160.0,1.0,82.79600000000005,7,2016,6,26,0,0,0,1,0,0,1,1,0
17,0.0,300.0,75.0,81.93200000000002,7,2016,6,26,0,0,0,1,0,0,1,1,0
13,0.0,240.0,1.0,71.33000000000004,7,2016,6,26,0,0,0,1,0,0,1,1,0
13,0.0,240.0,1.0,71.33000000000004,7,2016,6,26,0,0,0,1,0,0,1,1,0
21,0.0,180.0,20.0,81.608,6,2016,6,25,0,0,0,1,0,0,1,1,0
17,0.0,70.0,1.0,80.00600000000003,6,2016,6,25,0,0,0,1,0,0,1,1,0
13,0.0,60.0,90.0,68.792,6,2016,6,25,0,0,0,1,0,0,1,1,0
21,0.0,130.0,40.0,80.49199999999998,5,2016,6,24,0,0,0,1,0,0,1,1,0
17,0.0,50.0,20.0,79.71800000000009,5,2016,6,24,0,0,0,1,0,0,1,1,0
13,0.0,40.0,5.0,70.71800000000009,5,2016,6,24,0,0,0,1,0,0,1,1,0
21,0.0,258.0,32.0,77.84600000000005,4,2016,6,23,0,0,0,1,0,0,1,1,0
17,0.0,211.0,56.0,76.87400000000002,4,2016,6,23,0,0,0,1,0,0,1,1,0
13,0.0,224.0,0.0,70.50200000000008,4,2016,6,23,0,0,0,1,0,0,1,1,0
21,0.0,290.0,0.0,84.65,3,2016,6,22,0,0,0,1,0,0,1,1,0
17,0.0,287.0,0.0,85.02800000000006,3,2016,6,22,0,0,0,1,0,0,1,1,0
13,0.0,178.0,0.005,73.65200000000007,3,2016,6,22,0,0,0,1,0,0,1,1,0
21,0.0,290.0,0.0,84.83000000000004,2,2016,6,21,1,0,0,0,0,0,1,1,0
17,0.0,287.0,0.0,82.50800000000002,2,2016,6,21,1,0,0,0,0,0,1,1,0
13,0.0,299.0,0.25,73.38200000000002,2,2016,6,21,0,0,0,0,1,0,1,1,0
21,0.0,166.0,0.0,80.24000000000002,1,2016,6,20,1,0,0,0,0,0,1,1,0
17,1.0,160.0,0.0,80.2760000000001,1,2016,6,20,1,0,0,0,0,0,1,1,0
13,0.0,150.0,0.0,70.52000000000007,1,2016,6,20,1,0,0,0,0,0,1,1,0
21,0.0,151.0,0.0,79.28600000000007,7,2016,6,19,1,0,0,0,0,0,1,1,0
17,0.0,171.0,0.0,83.4260000000001,7,2016,6,19,1,0,0,0,0,0,1,1,0
13,0.0,139.0,20.0,72.03200000000002,7,2016,6,19,0,0,0,1,0,0,1,1,0
21,0.0,144.0,88.0,82.70600000000003,6,2016,6,18,0,0,0,1,0,0,1,1,0
17,0.0,62.0,0.0,79.34000000000002,6,2016,6,18,1,0,0,0,0,0,1,1,0
13,0.0,265.0,0.0,69.83600000000007,6,2016,6,18,0,0,0,1,0,0,1,1,0
21,0.0,240.0,90.0,67.74800000000002,5,2016,6,3,0,0,0,1,0,0,1,1,0
21,0.0,240.0,90.0,67.74800000000002,5,2016,6,3,0,0,0,1,0,0,1,1,0
21,0.0,240.0,90.0,67.74800000000002,5,2016,6,3,0,0,0,1,0,0,1,1,0
17,0.0,170.0,0.25,66.2,5,2016,6,3,0,0,0,0,1,0,1,1,0
17,0.0,170.0,0.25,66.2,5,2016,6,3,0,0,0,1,0,0,1,1,0
17,0.0,170.0,0.25,66.2,5,2016,6,3,0,0,0,1,0,0,1,1,0
13,0.0,90.0,0.36,63.44600000000005,5,2016,6,3,0,0,0,0,1,0,1,1,0
13,0.0,90.0,0.36,63.44600000000005,5,2016,6,3,0,0,0,1,0,0,1,1,0
13,0.0,90.0,0.36,63.44600000000005,5,2016,6,3,0,0,0,1,0,0,1,1,0
21,0.0,50.0,75.0,74.4260000000001,4,2016,6,2,0,0,0,1,0,0,1,1,0
17,0.0,50.0,40.0,72.842,4,2016,6,2,0,0,0,1,0,0,1,1,0
13,0.0,0.0,75.0,64.23800000000004,4,2016,6,2,0,0,0,1,0,0,1,1,0
21,0.0,140.0,75.0,80.88800000000005,3,2016,6,1,0,0,0,1,0,0,1,1,0
17,0.0,40.0,75.0,80.2760000000001,3,2016,6,1,0,0,0,1,0,0,1,1,0
13,0.0,30.0,40.0,71.63600000000007,3,2016,6,1,0,0,0,1,0,0,1,1,0
13,0.0,30.0,40.0,71.63600000000007,3,2016,6,1,0,0,0,1,0,0,1,1,0
21,0.0,200.0,40.0,82.74199999999998,2,2016,5,31,0,0,0,1,0,0,1,1,0
17,0.0,100.0,40.0,80.33000000000004,2,2016,5,31,0,0,0,1,0,0,1,1,0
13,0.0,180.0,90.0,72.41000000000008,2,2016,5,31,0,0,0,1,0,0,1,1,0
21,0.0,220.0,90.0,79.05200000000008,1,2016,5,30,0,0,0,1,0,0,1,1,0
17,0.0,334.0,75.0,77.25200000000008,1,2016,5,30,0,0,0,1,0,0,1,1,0
13,0.0,182.0,3.87,68.70200000000007,1,2016,5,30,0,0,0,0,1,0,1,1,0
13,0.0,182.0,3.87,68.70200000000007,1,2016,5,30,0,0,0,1,0,0,1,1,0
13,0.0,182.0,3.87,68.70200000000007,1,2016,5,30,0,0,0,1,0,0,1,1,0
21,0.0,190.0,75.0,82.20200000000007,7,2016,5,29,0,0,0,1,0,0,1,1,0
17,0.0,160.0,75.0,84.95600000000003,7,2016,5,29,0,0,0,1,0,0,1,1,0
13,0.0,220.0,20.0,74.642,7,2016,5,29,0,0,0,1,0,0,1,1,0
21,0.0,160.0,40.0,86.09000000000002,6,2016,5,28,0,0,0,1,0,0,1,1,0
17,0.0,210.0,20.0,86.99000000000002,6,2016,5,28,0,0,0,1,0,0,1,1,0
13,0.0,230.0,75.0,74.62400000000002,6,2016,5,28,0,0,0,1,0,0,1,1,0
21,0.0,160.0,90.0,81.87800000000007,5,2016,5,27,0,0,0,1,0,0,1,1,0
17,0.0,240.0,40.0,84.05600000000003,5,2016,5,27,0,0,0,1,0,0,1,1,0
13,0.0,160.0,75.0,70.808,5,2016,5,27,0,0,0,1,0,0,1,1,0
21,0.0,170.0,75.0,87.71000000000008,4,2016,5,26,0,0,0,1,0,0,1,1,0
17,0.0,210.0,75.0,85.49600000000005,4,2016,5,26,0,0,0,1,0,0,1,1,0
13,0.0,252.0,20.0,72.42800000000007,4,2016,5,26,0,0,0,1,0,0,1,1,0
21,0.0,250.0,75.0,88.03399999999998,3,2016,5,25,0,0,0,1,0,0,1,1,0
17,0.0,280.0,20.0,82.70600000000003,3,2016,5,25,0,0,0,1,0,0,1,1,0
13,0.0,280.0,20.0,66.32600000000009,3,2016,5,25,0,0,0,1,0,0,1,1,0
21,0.0,340.0,75.0,72.48200000000001,2,2016,5,24,0,0,0,1,0,0,1,1,0
17,0.0,0.0,90.0,67.53200000000001,2,2016,5,24,0,0,0,1,0,0,1,1,0
13,0.0,280.0,0.63,59.1260000000001,2,2016,5,24,0,0,0,0,1,0,1,1,0
13,0.0,280.0,0.63,59.1260000000001,2,2016,5,24,0,0,0,1,0,0,1,1,0
21,0.0,210.0,75.0,73.23800000000004,1,2016,5,23,0,0,0,1,0,0,1,1,0
17,0.0,0.0,75.0,72.62600000000009,1,2016,5,23,0,0,0,1,0,0,1,1,0
13,0.0,70.0,40.0,60.818000000000076,1,2016,5,23,0,0,0,1,0,0,1,1,0
21,0.0,90.0,90.0,68.30600000000003,7,2016,5,22,0,0,0,1,0,0,1,1,0
17,0.0,20.0,0.25,65.17399999999999,7,2016,5,22,0,0,0,0,1,0,1,1,0
13,0.0,10.0,90.0,54.608,7,2016,5,22,0,0,0,1,0,0,1,1,0
21,0.0,120.0,90.0,62.34800000000003,6,2016,5,21,0,0,0,1,0,0,1,1,0
17,0.0,40.0,90.0,62.654000000000046,6,2016,5,21,0,0,0,1,0,0,1,1,0
13,0.0,40.0,75.0,57.740000000000016,6,2016,5,21,0,0,0,1,0,0,1,1,0
21,0.0,50.0,40.0,74.35400000000007,5,2016,5,20,0,0,0,1,0,0,1,1,0
17,0.0,350.0,20.0,70.91600000000003,5,2016,5,20,0,0,0,1,0,0,1,1,0
13,0.0,300.0,75.0,58.352000000000075,5,2016,5,20,0,0,0,1,0,0,1,1,0
21,0.0,180.0,75.0,67.92800000000007,4,2016,5,19,0,0,0,1,0,0,1,1,0
17,0.0,50.0,75.0,67.85600000000002,4,2016,5,19,0,0,0,1,0,0,1,1,0
13,0.0,350.0,90.0,56.60600000000003,4,2016,5,19,0,0,0,1,0,0,1,1,0
21,0.0,200.0,75.0,65.01200000000007,3,2016,5,18,0,0,0,1,0,0,1,1,0
17,0.0,50.0,40.0,63.44600000000005,3,2016,5,18,0,0,0,1,0,0,1,1,0
